"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"1_0_27","17:15:00","17:15:00","S01645","13","","0","0",""
"1_0_27","17:17:00","17:17:00","S01648","14","","0","0",""
"1_0_27","17:19:00","17:19:00","S01649","15","","0","0",""
"1_0_27","17:22:00","17:22:00","S01650","16","","0","0",""
"1_0_27","17:26:00","17:26:00","S01633","17","","0","0",""
"1_0_27","17:35:00","17:35:00","S01820","18","","0","0",""
"1_0_27","17:40:00","17:40:00","S01624","19","","0","0",""
"1_0_27","17:43:00","17:43:00","S01830","20","","0","0",""
"1_0_27","17:46:00","17:46:00","S01821","21","","0","0",""
"1_0_27","17:50:00","17:50:00","S01822","22","","0","0",""
"1_0_27","17:55:00","17:55:00","S01823","23","","0","0",""
"1_0_27","18:01:00","18:01:00","S01824","24","","0","0",""
"1_0_27","18:07:00","18:07:00","S01825","25","","0","0",""
"1_0_28","17:08:00","17:08:00","S01933","1","","0","0",""
"1_0_28","17:11:00","17:11:00","S01077","2","","0","0",""
"1_0_28","17:14:00","17:14:00","S01076","3","","0","0",""
"1_0_28","17:15:00","17:15:00","S01075","4","","0","0",""
"1_0_28","17:18:00","17:18:00","S01074","5","","0","0",""
"1_0_28","17:22:00","17:22:00","S01072","7","","0","0",""
"1_0_28","17:25:00","17:25:00","S01071","8","","0","0",""
"1_0_28","17:28:00","17:28:00","S01070","9","","0","0",""
"1_0_28","17:31:00","17:31:00","S01069","10","","0","0",""
"1_0_28","17:36:00","17:36:00","S01642","11","","0","0",""
"1_0_28","17:42:00","17:42:00","S01643","12","","0","0",""
"1_0_28","17:45:00","17:45:00","S01645","13","","0","0",""
"1_0_28","17:47:00","17:47:00","S01648","14","","0","0",""
"1_0_28","17:49:00","17:49:00","S01649","15","","0","0",""
"1_0_28","17:52:00","17:52:00","S01650","16","","0","0",""
"1_0_28","17:56:00","17:56:00","S01633","17","","0","0",""
"1_0_28","18:05:00","18:05:00","S01820","18","","0","0",""
"1_0_28","18:10:00","18:10:00","S01624","19","","0","0",""
"1_0_28","18:13:00","18:13:00","S01830","20","","0","0",""
"1_0_28","18:16:00","18:16:00","S01821","21","","0","0",""
"1_0_28","18:20:00","18:20:00","S01822","22","","0","0",""
"1_0_28","18:25:00","18:25:00","S01823","23","","0","0",""
"1_0_28","18:31:00","18:31:00","S01824","24","","0","0",""
"1_0_28","18:37:00","18:37:00","S01825","25","","0","0",""
"1_0_29","17:38:00","17:38:00","S01933","1","","0","0",""
"1_0_29","17:41:00","17:41:00","S01077","2","","0","0",""
"1_0_29","17:44:00","17:44:00","S01076","3","","0","0",""
"1_0_29","17:45:00","17:45:00","S01075","4","","0","0",""
"1_0_29","17:48:00","17:48:00","S01074","5","","0","0",""
"1_0_29","17:52:00","17:52:00","S01072","7","","0","0",""
"1_0_29","17:55:00","17:55:00","S01071","8","","0","0",""
"1_0_29","17:58:00","17:58:00","S01070","9","","0","0",""
"1_0_29","18:01:00","18:01:00","S01069","10","","0","0",""
"1_0_29","18:06:00","18:06:00","S01642","11","","0","0",""
"1_0_29","18:12:00","18:12:00","S01643","12","","0","0",""
"1_0_29","18:15:00","18:15:00","S01645","13","","0","0",""
"1_0_29","18:17:00","18:17:00","S01648","14","","0","0",""
"1_0_29","18:19:00","18:19:00","S01649","15","","0","0",""
"1_0_29","18:22:00","18:22:00","S01650","16","","0","0",""
"1_0_29","18:26:00","18:26:00","S01633","17","","0","0",""
"1_0_29","18:35:00","18:35:00","S01820","18","","0","0",""
"1_0_29","18:40:00","18:40:00","S01624","19","","0","0",""
"1_0_29","18:43:00","18:43:00","S01830","20","","0","0",""
"1_0_29","18:46:00","18:46:00","S01821","21","","0","0",""
"1_0_29","18:50:00","18:50:00","S01822","22","","0","0",""
"1_0_29","18:55:00","18:55:00","S01823","23","","0","0",""
"1_0_29","19:01:00","19:01:00","S01824","24","","0","0",""
"1_0_29","19:07:00","19:07:00","S01825","25","","0","0",""
"1_0_3","06:06:00","06:06:00","S01642","11","","0","0",""
"1_0_3","06:13:00","06:13:00","S01643","12","","0","0",""
"1_0_3","06:16:00","06:16:00","S01645","13","","0","0",""
"1_0_3","06:18:00","06:18:00","S01648","14","","0","0",""
"1_0_3","06:20:00","06:20:00","S01649","15","","0","0",""
"1_0_3","06:23:00","06:23:00","S01650","16","","0","0",""
"1_0_3","06:26:00","06:26:00","S01633","17","","0","0",""
"1_0_3","06:35:00","06:35:00","S01820","18","","0","0",""
"1_0_3","06:40:00","06:40:00","S01624","19","","0","0",""
"1_0_3","06:43:00","06:43:00","S01830","20","","0","0",""
"1_0_3","06:46:00","06:46:00","S01821","21","","0","0",""
"1_0_3","06:50:00","06:50:00","S01822","22","","0","0",""
"1_0_3","06:55:00","06:55:00","S01823","23","","0","0",""
"1_0_3","07:01:00","07:01:00","S01824","24","","0","0",""
"1_0_3","07:07:00","07:07:00","S01825","25","","0","0",""
"1_0_30","18:08:00","18:08:00","S01933","1","","0","0",""
"1_0_30","18:11:00","18:11:00","S01077","2","","0","0",""
"1_0_30","18:14:00","18:14:00","S01076","3","","0","0",""
"1_0_30","18:15:00","18:15:00","S01075","4","","0","0",""
"1_0_30","18:18:00","18:18:00","S01074","5","","0","0",""
"1_0_30","18:22:00","18:22:00","S01072","7","","0","0",""
"1_0_30","18:25:00","18:25:00","S01071","8","","0","0",""
"1_0_30","18:28:00","18:28:00","S01070","9","","0","0",""
"1_0_30","18:31:00","18:31:00","S01069","10","","0","0",""
"1_0_30","18:36:00","18:36:00","S01642","11","","0","0",""
"1_0_30","18:42:00","18:42:00","S01643","12","","0","0",""
"1_0_30","18:45:00","18:45:00","S01645","13","","0","0",""
"1_0_30","18:47:00","18:47:00","S01648","14","","0","0",""
"1_0_30","18:49:00","18:49:00","S01649","15","","0","0",""
"1_0_30","18:52:00","18:52:00","S01650","16","","0","0",""
"1_0_30","18:56:00","18:56:00","S01633","17","","0","0",""
"1_0_30","19:05:00","19:05:00","S01820","18","","0","0",""
"1_0_30","19:10:00","19:10:00","S01624","19","","0","0",""
"1_0_30","19:13:00","19:13:00","S01830","20","","0","0",""
"1_0_30","19:16:00","19:16:00","S01821","21","","0","0",""
"1_0_30","19:20:00","19:20:00","S01822","22","","0","0",""
"1_0_30","19:25:00","19:25:00","S01823","23","","0","0",""
"1_0_30","19:31:00","19:31:00","S01824","24","","0","0",""
"1_0_30","19:37:00","19:37:00","S01825","25","","0","0",""
"1_0_31","18:38:00","18:38:00","S01933","1","","0","0",""
"1_0_31","18:41:00","18:41:00","S01077","2","","0","0",""
"1_0_31","18:44:00","18:44:00","S01076","3","","0","0",""
"1_0_31","18:45:00","18:45:00","S01075","4","","0","0",""
"1_0_31","18:48:00","18:48:00","S01074","5","","0","0",""
"1_0_31","18:52:00","18:52:00","S01072","7","","0","0",""
"1_0_31","18:55:00","18:55:00","S01071","8","","0","0",""
"1_0_31","18:58:00","18:58:00","S01070","9","","0","0",""
"1_0_31","19:01:00","19:01:00","S01069","10","","0","0",""
"1_0_31","19:06:00","19:06:00","S01642","11","","0","0",""
"1_0_31","19:12:00","19:12:00","S01643","12","","0","0",""
"1_0_31","19:15:00","19:15:00","S01645","13","","0","0",""
"1_0_31","19:17:00","19:17:00","S01648","14","","0","0",""
"1_0_31","19:19:00","19:19:00","S01649","15","","0","0",""
"1_0_31","19:22:00","19:22:00","S01650","16","","0","0",""
"1_0_31","19:26:00","19:26:00","S01633","17","","0","0",""
"1_0_31","19:35:00","19:35:00","S01820","18","","0","0",""
"1_0_31","19:40:00","19:40:00","S01624","19","","0","0",""
"1_0_31","19:43:00","19:43:00","S01830","20","","0","0",""
"1_0_31","19:46:00","19:46:00","S01821","21","","0","0",""
"1_0_31","19:50:00","19:50:00","S01822","22","","0","0",""
"1_0_31","19:55:00","19:55:00","S01823","23","","0","0",""
"1_0_31","20:01:00","20:01:00","S01824","24","","0","0",""
"1_0_31","20:07:00","20:07:00","S01825","25","","0","0",""
"1_0_32","19:08:00","19:08:00","S01933","1","","0","0",""
"1_0_32","19:11:00","19:11:00","S01077","2","","0","0",""
"1_0_32","19:14:00","19:14:00","S01076","3","","0","0",""
"1_0_32","19:15:00","19:15:00","S01075","4","","0","0",""
"1_0_32","19:18:00","19:18:00","S01074","5","","0","0",""
"1_0_32","19:22:00","19:22:00","S01072","7","","0","0",""
"1_0_32","19:25:00","19:25:00","S01071","8","","0","0",""
"1_0_32","19:28:00","19:28:00","S01070","9","","0","0",""
"1_0_32","19:31:00","19:31:00","S01069","10","","0","0",""
"1_0_32","19:36:00","19:36:00","S01642","11","","0","0",""
"1_0_32","19:42:00","19:42:00","S01643","12","","0","0",""
"1_0_32","19:45:00","19:45:00","S01645","13","","0","0",""
"1_0_32","19:47:00","19:47:00","S01648","14","","0","0",""
"1_0_32","19:49:00","19:49:00","S01649","15","","0","0",""
"1_0_32","19:52:00","19:52:00","S01650","16","","0","0",""
"1_0_32","19:56:00","19:56:00","S01633","17","","0","0",""
"1_0_32","20:05:00","20:05:00","S01820","18","","0","0",""
"1_0_32","20:10:00","20:10:00","S01624","19","","0","0",""
"1_0_32","20:13:00","20:13:00","S01830","20","","0","0",""
"1_0_32","20:16:00","20:16:00","S01821","21","","0","0",""
"1_0_32","20:20:00","20:20:00","S01822","22","","0","0",""
"1_0_32","20:25:00","20:25:00","S01823","23","","0","0",""
"1_0_32","20:31:00","20:31:00","S01824","24","","0","0",""
"1_0_32","20:37:00","20:37:00","S01825","25","","0","0",""
"1_0_33","19:38:00","19:38:00","S01933","1","","0","0",""
"1_0_33","19:41:00","19:41:00","S01077","2","","0","0",""
"1_0_33","19:44:00","19:44:00","S01076","3","","0","0",""
"1_0_33","19:45:00","19:45:00","S01075","4","","0","0",""
"1_0_33","19:48:00","19:48:00","S01074","5","","0","0",""
"1_0_33","19:52:00","19:52:00","S01072","7","","0","0",""
"1_0_33","19:55:00","19:55:00","S01071","8","","0","0",""
"1_0_33","19:58:00","19:58:00","S01070","9","","0","0",""
"1_0_33","20:01:00","20:01:00","S01069","10","","0","0",""
"1_0_33","20:06:00","20:06:00","S01642","11","","0","0",""
"1_0_33","20:12:00","20:12:00","S01643","12","","0","0",""
"1_0_33","20:15:00","20:15:00","S01645","13","","0","0",""
"1_0_33","20:17:00","20:17:00","S01648","14","","0","0",""
"1_0_33","20:19:00","20:19:00","S01649","15","","0","0",""
"1_0_33","20:22:00","20:22:00","S01650","16","","0","0",""
"1_0_33","20:26:00","20:26:00","S01633","17","","0","0",""
"1_0_33","20:35:00","20:35:00","S01820","18","","0","0",""
"1_0_33","20:40:00","20:40:00","S01624","19","","0","0",""
"1_0_33","20:43:00","20:43:00","S01830","20","","0","0",""
"1_0_33","20:46:00","20:46:00","S01821","21","","0","0",""
"1_0_33","20:50:00","20:50:00","S01822","22","","0","0",""
"1_0_33","20:55:00","20:55:00","S01823","23","","0","0",""
"1_0_33","21:01:00","21:01:00","S01824","24","","0","0",""
"1_0_33","21:07:00","21:07:00","S01825","25","","0","0",""
"1_0_34","20:08:00","20:08:00","S01933","1","","0","0",""
"1_0_34","20:11:00","20:11:00","S01077","2","","0","0",""
"1_0_34","20:14:00","20:14:00","S01076","3","","0","0",""
"1_0_34","20:15:00","20:15:00","S01075","4","","0","0",""
"1_0_34","20:18:00","20:18:00","S01074","5","","0","0",""
"1_0_34","20:22:00","20:22:00","S01072","7","","0","0",""
"1_0_34","20:25:00","20:25:00","S01071","8","","0","0",""
"1_0_34","20:28:00","20:28:00","S01070","9","","0","0",""
"1_0_34","20:31:00","20:31:00","S01069","10","","0","0",""
"1_0_34","20:36:00","20:36:00","S01642","11","","0","0",""
"1_0_34","20:42:00","20:42:00","S01643","12","","0","0",""
"1_0_34","20:45:00","20:45:00","S01645","13","","0","0",""
"1_0_34","20:47:00","20:47:00","S01648","14","","0","0",""
"1_0_34","20:49:00","20:49:00","S01649","15","","0","0",""
"1_0_34","20:52:00","20:52:00","S01650","16","","0","0",""
"1_0_34","20:56:00","20:56:00","S01633","17","","0","0",""
"1_0_34","21:05:00","21:05:00","S01820","18","","0","0",""
"1_0_34","21:10:00","21:10:00","S01624","19","","0","0",""
"1_0_34","21:13:00","21:13:00","S01830","20","","0","0",""
"1_0_34","21:16:00","21:16:00","S01821","21","","0","0",""
"1_0_34","21:20:00","21:20:00","S01822","22","","0","0",""
"1_0_34","21:25:00","21:25:00","S01823","23","","0","0",""
"1_0_34","21:31:00","21:31:00","S01824","24","","0","0",""
"1_0_34","21:37:00","21:37:00","S01825","25","","0","0",""
"1_0_35","20:38:00","20:38:00","S01933","1","","0","0",""
"1_0_35","20:41:00","20:41:00","S01077","2","","0","0",""
"1_0_35","20:44:00","20:44:00","S01076","3","","0","0",""
"1_0_35","20:45:00","20:45:00","S01075","4","","0","0",""
"1_0_35","20:48:00","20:48:00","S01074","5","","0","0",""
"1_0_35","20:52:00","20:52:00","S01072","7","","0","0",""
"1_0_35","20:55:00","20:55:00","S01071","8","","0","0",""
"1_0_35","20:58:00","20:58:00","S01070","9","","0","0",""
"1_0_35","21:01:00","21:01:00","S01069","10","","0","0",""
"1_0_35","21:06:00","21:06:00","S01642","11","","0","0",""
"1_0_35","21:12:00","21:12:00","S01643","12","","0","0",""
"1_0_35","21:15:00","21:15:00","S01645","13","","0","0",""
"1_0_35","21:17:00","21:17:00","S01648","14","","0","0",""
"1_0_35","21:19:00","21:19:00","S01649","15","","0","0",""
"1_0_35","21:22:00","21:22:00","S01650","16","","0","0",""
"1_0_35","21:26:00","21:26:00","S01633","17","","0","0",""
"1_0_35","21:35:00","21:35:00","S01820","18","","0","0",""
"1_0_35","21:40:00","21:40:00","S01624","19","","0","0",""
"1_0_35","21:43:00","21:43:00","S01830","20","","0","0",""
"1_0_35","21:46:00","21:46:00","S01821","21","","0","0",""
"1_0_35","21:50:00","21:50:00","S01822","22","","0","0",""
"1_0_35","21:55:00","21:55:00","S01823","23","","0","0",""
"1_0_35","22:01:00","22:01:00","S01824","24","","0","0",""
"1_0_35","22:07:00","22:07:00","S01825","25","","0","0",""
"1_0_36","21:08:00","21:08:00","S01933","1","","0","0",""
"1_0_36","21:11:00","21:11:00","S01077","2","","0","0",""
"1_0_36","21:14:00","21:14:00","S01076","3","","0","0",""
"1_0_36","21:15:00","21:15:00","S01075","4","","0","0",""
"1_0_36","21:18:00","21:18:00","S01074","5","","0","0",""
"1_0_36","21:22:00","21:22:00","S01072","7","","0","0",""
"1_0_36","21:25:00","21:25:00","S01071","8","","0","0",""
"1_0_36","21:28:00","21:28:00","S01070","9","","0","0",""
"1_0_36","21:31:00","21:31:00","S01069","10","","0","0",""
"1_0_36","21:36:00","21:36:00","S01642","11","","0","0",""
"1_0_36","21:42:00","21:42:00","S01643","12","","0","0",""
"1_0_36","21:45:00","21:45:00","S01645","13","","0","0",""
"1_0_36","21:47:00","21:47:00","S01648","14","","0","0",""
"1_0_36","21:49:00","21:49:00","S01649","15","","0","0",""
"1_0_36","21:52:00","21:52:00","S01650","16","","0","0",""
"1_0_36","21:56:00","21:56:00","S01633","17","","0","0",""
"1_0_36","22:05:00","22:05:00","S01820","18","","0","0",""
"1_0_36","22:10:00","22:10:00","S01624","19","","0","0",""
"1_0_36","22:13:00","22:13:00","S01830","20","","0","0",""
"1_0_36","22:16:00","22:16:00","S01821","21","","0","0",""
"1_0_36","22:20:00","22:20:00","S01822","22","","0","0",""
"1_0_36","22:25:00","22:25:00","S01823","23","","0","0",""
"1_0_36","22:31:00","22:31:00","S01824","24","","0","0",""
"1_0_36","22:37:00","22:37:00","S01825","25","","0","0",""
"1_0_37","22:06:00","22:06:00","S01642","11","","0","0",""
"1_0_37","22:12:00","22:12:00","S01643","12","","0","0",""
"1_0_37","22:15:00","22:15:00","S01645","13","","0","0",""
"1_0_37","22:17:00","22:17:00","S01648","14","","0","0",""
"1_0_37","22:19:00","22:19:00","S01649","15","","0","0",""
"1_0_37","22:22:00","22:22:00","S01650","16","","0","0",""
"1_0_37","22:26:00","22:26:00","S01633","17","","0","0",""
"1_0_37","22:35:00","22:35:00","S01820","18","","0","0",""
"1_0_37","22:40:00","22:40:00","S01624","19","","0","0",""
"1_0_37","22:43:00","22:43:00","S01830","20","","0","0",""
"1_0_37","22:46:00","22:46:00","S01821","21","","0","0",""
"1_0_37","22:50:00","22:50:00","S01822","22","","0","0",""
"1_0_37","22:55:00","22:55:00","S01823","23","","0","0",""
"1_0_37","23:01:00","23:01:00","S01824","24","","0","0",""
"1_0_37","23:07:00","23:07:00","S01825","25","","0","0",""
"1_0_38","22:36:00","22:36:00","S01642","11","","0","0",""
"1_0_38","22:42:00","22:42:00","S01643","12","","0","0",""
"1_0_38","22:45:00","22:45:00","S01645","13","","0","0",""
"1_0_38","22:47:00","22:47:00","S01648","14","","0","0",""
"1_0_38","22:49:00","22:49:00","S01649","15","","0","0",""
"1_0_38","22:52:00","22:52:00","S01650","16","","0","0",""
"1_0_38","22:56:00","22:56:00","S01633","17","","0","0",""
"1_0_38","23:05:00","23:05:00","S01820","18","","0","0",""
"1_0_38","23:10:00","23:10:00","S01624","19","","0","0",""
"1_0_38","23:13:00","23:13:00","S01830","20","","0","0",""
"1_0_38","23:16:00","23:16:00","S01821","21","","0","0",""
"1_0_38","23:20:00","23:20:00","S01822","22","","0","0",""
"1_0_38","23:25:00","23:25:00","S01823","23","","0","0",""
"1_0_38","23:31:00","23:31:00","S01824","24","","0","0",""
"1_0_38","23:37:00","23:37:00","S01825","25","","0","0",""
"1_0_39","23:06:00","23:06:00","S01642","11","","0","0",""
"1_0_39","23:12:00","23:12:00","S01643","12","","0","0",""
"1_0_39","23:15:00","23:15:00","S01645","13","","0","0",""
"1_0_39","23:17:00","23:17:00","S01648","14","","0","0",""
"1_0_39","23:19:00","23:19:00","S01649","15","","0","0",""
"1_0_39","23:22:00","23:22:00","S01650","16","","0","0",""
"1_0_39","23:26:00","23:26:00","S01633","17","","0","0",""
"1_0_39","23:35:00","23:35:00","S01820","18","","0","0",""
"1_0_39","23:40:00","23:40:00","S01624","19","","0","0",""
"1_0_39","23:43:00","23:43:00","S01830","20","","0","0",""
"1_0_39","23:46:00","23:46:00","S01821","21","","0","0",""
"1_0_39","23:50:00","23:50:00","S01822","22","","0","0",""
"1_0_39","23:55:00","23:55:00","S01823","23","","0","0",""
"1_0_39","24:01:00","24:01:00","S01824","24","","0","0",""
"1_0_39","24:07:00","24:07:00","S01825","25","","0","0",""
"1_0_4","06:08:00","06:08:00","S01933","1","","0","0",""
"1_0_4","06:11:00","06:11:00","S01077","2","","0","0",""
"1_0_4","06:14:00","06:14:00","S01076","3","","0","0",""
"1_0_4","06:15:00","06:15:00","S01075","4","","0","0",""
"1_0_4","06:18:00","06:18:00","S01074","5","","0","0",""
"1_0_4","06:22:00","06:22:00","S01072","7","","0","0",""
"1_0_4","06:25:00","06:25:00","S01071","8","","0","0",""
"1_0_4","06:28:00","06:28:00","S01070","9","","0","0",""
"1_0_4","06:31:00","06:31:00","S01069","10","","0","0",""
"1_0_4","06:36:00","06:36:00","S01642","11","","0","0",""
"1_0_4","06:42:00","06:42:00","S01643","12","","0","0",""
"1_0_4","06:45:00","06:45:00","S01645","13","","0","0",""
"1_0_4","06:47:00","06:47:00","S01648","14","","0","0",""
"1_0_4","06:49:00","06:49:00","S01649","15","","0","0",""
"1_0_4","06:52:00","06:52:00","S01650","16","","0","0",""
"1_0_4","06:56:00","06:56:00","S01633","17","","0","0",""
"1_0_4","07:05:00","07:05:00","S01820","18","","0","0",""
"1_0_4","07:10:00","07:10:00","S01624","19","","0","0",""
"1_0_4","07:13:00","07:13:00","S01830","20","","0","0",""
"1_0_4","07:16:00","07:16:00","S01821","21","","0","0",""
"1_0_4","07:20:00","07:20:00","S01822","22","","0","0",""
"1_0_4","07:25:00","07:25:00","S01823","23","","0","0",""
"1_0_4","07:31:00","07:31:00","S01824","24","","0","0",""
"1_0_4","07:37:00","07:37:00","S01825","25","","0","0",""
"1_0_40","23:36:00","23:36:00","S01642","11","","0","0",""
"1_0_40","23:42:00","23:42:00","S01643","12","","0","0",""
"1_0_40","23:45:00","23:45:00","S01645","13","","0","0",""
"1_0_40","23:47:00","23:47:00","S01648","14","","0","0",""
"1_0_40","23:49:00","23:49:00","S01649","15","","0","0",""
"1_0_40","23:52:00","23:52:00","S01650","16","","0","0",""
"1_0_40","23:56:00","23:56:00","S01633","17","","0","0",""
"1_0_40","24:05:00","24:05:00","S01820","18","","0","0",""
"1_0_40","24:09:00","24:09:00","S01624","19","","0","0",""
"1_0_40","24:12:00","24:12:00","S01830","20","","0","0",""
"1_0_40","24:16:00","24:16:00","S01821","21","","0","0",""
"1_0_40","24:20:00","24:20:00","S01822","22","","0","0",""
